Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-124.6893	-90.24833	-34.44102	0.245392	0.754608	251.003	237.572	205.828	195.183	141.645	127.024	110.983	84.8282	72.4557	57.4685	24.4573	14.1758	1.73022	0	0.7324385	0.7546079	0.2453921	0.01
10	-118.1403	-80.46297	-37.67728	0.163193	0.836807	253.836	236.471	204.049	197.982	147.63	126.294	104.099	81.6254	68.6611	55.6437	22.5076	19.5964	3.07461	0	1.377418	0.8368073	0.1631927	0.09754456
20	-119.6932	-81.42558	-38.2676	0.00274699	0.997253	259.446	235.248	208.972	189.912	149.695	123.357	116.526	81.4765	71.405	55.9923	26.8582	19.5648	2.93275	0	1.344162	0.997253	0.002746991	0.18818
30	-119.8749	-84.24045	-35.63448	0.435039	0.564961	259.055	223.689	213.42	189.237	151.493	126.282	112.73	87.6858	67.2188	49.0446	21.8915	19.2493	2.92815	0	0.7213151	0.5649609	0.4350391	0.03309808
40	-116.2118	-80.7082	-35.50357	0.576979	0.423021	254.958	226.816	210.75	191.692	150.077	132.676	109.155	91.5694	75.8878	59.0679	37.6539	18.3661	4.71697	0	0.8460498	0.4230206	0.5769794	0.02675855
50	-117.4231	-80.03255	-37.39056	0.150646	0.849354	245.393	234.601	209.709	192.876	151.166	139.4	102.266	80.0367	76.274	46.5634	34.4138	16.9208	3.76031	0	1.424686	0.8493544	0.1506456	0.06651837
60	-116.7003	-79.56671	-37.13359	0.156717	0.843283	245.216	227.907	217.052	187.295	144.292	134.404	102.019	86.5079	76.2769	46.6851	36.3447	13.1909	4.4733	0	1.163589	0.8432827	0.1567173	0.08552687
70	-116.3071	-80.66089	-35.64623	0.45783	0.54217	241.728	224.092	203.881	199.092	149.451	136.307	104.356	99.4332	69.1742	46.7954	27.1745	18.3985	4.52663	0	1.19621	0.5421696	0.4578304	0.01820516
80	-118.07	-82.51006	-35.55994	0.493003	0.506997	252.58	229.269	203.509	193.02	143.602	130.841	107.139	87.7784	75.3374	48.6579	35.6379	10.6353	3.4795	0	0.9328596	0.5069974	0.4930026	0.02560885
90	-118.2925	-80.53673	-37.75577	0.65714	0.34286	251.312	237.888	200.404	192.372	142.418	121.948	100.667	88.1334	72.4562	59.7004	32.4849	12.652	4.3206	0	1.411807	0.3428603	0.6571397	0.09839623
