Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	16	4	5	5	5	16	3	31	1	57	43	45	1	1	7	2	1	3	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	4	4	4	4	4	4	5	5	5	5	61	4	5	5	5	5	5	5	1	61	5	5	4	4	16	4	16	16	5	5	16	16	40	16	3	12	3	3	3	3	3	3	3	3	3	3	1	40	1	7	43	43	43	43	43	43	13	43	13	13	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	13	1	1
10	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	16	2	31	6	57	42	45	1	1	2	2	2	3	6	31	4	12	36	12	34	3	3	3	4	4	12	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	26	4	5	5	5	5	5	5	1	26	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	12	2	34	1	2	17	36	1	17	13	1	6	13	4	7	6	42	2	6	2	2	10	2	3	35	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	28	5	6	5	12	53	1	12	1	1
20	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	16	3	31	6	57	20	45	1	1	1	2	6	3	6	31	19	12	3	12	34	3	3	3	4	4	25	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	58	25	1	34	36	58	6	19	6	6	15	36	3	15	6	1	47	20	12	47	56	12	3	56	15	3	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	5	52	5	3	59	1	15	1	1
30	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	16	18	31	2	57	1	45	1	1	2	2	1	3	4	31	47	12	6	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	1	4	5	5	5	5	13	5	1	13	5	5	5	5	5	5	5	5	5	5	5	5	5	5	12	12	6	3	1	37	6	47	1	20	1	1	3	13	2	7	32	7	3	32	2	34	22	7	17	22	16	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	6	5	1	6	1	17	1	1
40	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	16	4	31	4	57	3	45	1	1	7	2	4	3	3	31	6	12	6	12	3	3	12	3	3	4	12	12	5	5	5	5	5	5	4	4	4	4	4	4	5	5	16	5	37	4	5	5	5	5	2	5	1	50	16	16	4	4	4	4	16	16	5	5	16	16	53	16	4	12	25	12	34	25	6	6	3	19	2	34	6	53	34	7	4	34	4	4	4	4	6	4	1	6	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	3	5	1	15	1	1	1	1
50	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	16	4	5	5	5	16	3	31	1	57	4	45	1	1	2	2	15	3	2	31	9	12	1	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	6	4	5	5	5	5	16	5	1	41	5	5	5	5	5	5	5	5	5	5	5	5	15	5	1	12	1	3	3	1	2	22	9	2	2	9	5	28	6	7	1	20	1	1	3	8	5	15	1	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	17	5	5	5	5	38	1	13	1	1
60	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	16	2	31	1	57	6	45	1	1	34	2	2	3	2	31	6	12	9	12	3	3	3	3	4	4	4	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	3	4	5	5	5	5	5	5	1	15	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	4	9	3	3	34	19	34	3	34	22	3	8	43	2	47	2	18	2	7	2	2	6	2	4	33	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	5	17	1	1	35	1	1
70	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	16	6	31	1	57	22	45	1	1	2	2	3	3	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	4	4	4	4	4	4	5	5	5	5	19	4	5	5	5	5	5	5	1	40	5	5	4	4	4	4	16	16	5	5	16	16	21	16	3	12	3	3	3	3	3	3	3	3	3	3	4	40	3	7	1	22	10	1	35	35	52	49	33	61	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	52	1	1
80	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	16	3	31	3	57	2	45	1	1	2	2	53	3	4	31	20	12	2	12	9	3	3	3	4	4	12	12	5	5	5	5	5	5	4	4	4	4	4	4	5	5	5	5	3	4	5	5	5	5	5	5	1	15	5	5	4	4	4	4	16	16	5	5	16	16	28	16	9	12	1	9	2	22	4	36	4	4	6	11	3	53	2	7	59	2	3	59	3	3	17	53	12	33	16	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	58	5	6	5	4	58	1	12	1	1
90	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	16	20	31	4	57	50	45	1	1	2	2	4	3	3	31	6	12	6	12	3	3	3	3	4	4	4	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	15	4	5	5	5	5	5	5	1	15	5	5	5	5	5	5	5	5	5	5	5	5	53	5	2	4	22	3	2	22	34	6	18	34	2	18	15	53	2	7	20	50	4	20	4	20	3	4	1	15	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1	1	1
