Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-124.473	-89.94788	-34.52517	0.932121	0.0678787	243.19	221.182	207.268	185.442	152.552	131.174	102.828	87.0496	66.2311	55.1285	26.669	12.123	2.32248	0	0.5544591	0.06787867	0.9321213	0.01
10	-118.5613	-83.16418	-35.39717	0.330904	0.669096	251.583	224.816	215.626	182.738	157.86	129.005	110.21	87.7475	68.7995	56.0797	29.698	13.4506	3.02028	0	0.8687273	0.6690961	0.3309039	0.02350149
20	-119.2954	-81.56037	-37.73503	0.733089	0.266911	245.536	235.795	214.47	183.394	157.495	124.444	102.679	83.8258	66.4866	57.6288	37.6748	11.831	4.9971	0	1.160293	0.2669108	0.7330892	0.1569962
30	-119.0625	-82.81738	-36.24507	0.485125	0.514875	240.22	235.845	211.898	186.488	152.672	125.334	104.423	87.6095	66.0602	48.9468	34.8125	7.92422	3.19634	0	1.332897	0.5148754	0.4851246	0.025465
40	-119.6991	-83.47507	-36.22403	0.560741	0.439259	244.494	239.928	212.163	188.736	152.354	126.981	102.847	82.1176	77.4321	54.9101	39.7081	7.10699	3.23747	0	1.095834	0.439259	0.560741	0.03879999
50	-116.7505	-78.61634	-38.13421	0.218715	0.781285	243.136	229.945	212.858	182.973	154.331	133.044	103.666	81.4119	70.578	54.4398	24.2501	5.23601	4.95161	0	1.571188	0.7812847	0.2187153	0.1031897
60	-119.4158	-82.56028	-36.85553	0.792067	0.207933	247.847	222.573	210.399	187.212	152.964	130.328	104.957	84.2271	60.816	56.3726	31.5224	10.1117	3.74924	0	1.297568	0.2079333	0.7920667	0.05027414
70	-117.7141	-79.83895	-37.87518	0.817386	0.182614	248.38	234.473	202.285	197.878	145.848	126.145	107.05	82.1649	66.4012	58.1401	29.1172	19.9234	4.58413	0	1.327944	0.1826139	0.8173861	0.1312691
80	-117.6858	-80.39519	-37.2906	0.369043	0.630957	240.13	234.205	211.893	187.61	152.494	123.332	104.539	86.7351	64.5459	57.4341	32.4683	15.3437	4.44612	0	1.15135	0.6309568	0.3690432	0.1022977
90	-117.6534	-80.1788	-37.47458	0.971043	0.0289569	253.226	226.86	216.154	186.79	144.175	136.53	103.788	83.1077	69.7841	59.0258	36.7326	15.2606	4.30137	0	1.117938	0.02895688	0.9710431	0.130439
100	-116.4579	-79.00712	-37.45076	0.978651	0.0213494	252.039	232.394	207.284	189.546	149.507	135.965	111.433	82.6698	73.7453	57.229	39.9095	11.6896	4.75144	0	1.282288	0.02134938	0.9786506	0.09392995
110	-115.0328	-79.90071	-35.13207	0.823174	0.176826	245.665	236.679	211.946	197.468	155.864	136.814	108.978	81.5899	76.5671	46.0981	39.0821	16.6803	4.99078	0	1.111475	0.1768262	0.8231738	0.01267468
120	-117.561	-79.50763	-38.05333	0.334669	0.665331	247.866	222.365	205.108	194.375	159.303	138.069	108.646	80.5761	76.762	47.6255	39.6702	18.3422	4.71846	0	1.419209	0.6653312	0.3346688	0.1305102
130	-117.1718	-82.46181	-34.71003	0.193813	0.806187	251.366	230.053	218.317	180.753	144.991	125.852	107.047	88.0399	79.9395	43.0705	30.0994	11.7785	4.22592	0	0.6829801	0.8061867	0.1938133	0.013192
140	-118.5599	-80.91126	-37.6486	0.7142	0.2858	259.124	236.832	214.948	184.393	144.592	138.993	102.027	83.3578	79.555	46.1508	26.663	6.00221	3.50171	0	1.421674	0.2857998	0.7142002	0.08663321
150	-117.8658	-80.49972	-37.36604	0.716324	0.283676	259.989	237.808	218.256	187.28	153.707	132.776	119.581	81.7704	72.0344	57.7925	30.2303	8.16539	3.45706	0	1.270891	0.2836757	0.7163243	0.08822988
160	-119.8813	-82.80234	-37.07894	0.622241	0.377759	254.105	233.174	217.836	182.554	158.48	122.016	117.595	91.2209	70.4261	52.0912	30.3406	8.92133	3.97112	0	0.9267507	0.3777592	0.6222408	0.117905
170	-117.4979	-81.5804	-35.9175	0.342816	0.657184	243.146	234.389	208.818	184.396	143.647	127.079	119.033	96.8785	66.837	40.5646	22.7397	8.75331	4.68603	0	0.9140623	0.6571842	0.3428158	0.03750784
180	-118.0987	-82.35148	-35.74719	0.614672	0.385328	247.732	231.184	214.11	191.928	141.871	124.812	117.497	99.3312	73.4184	45.3412	36.6029	7.8321	3.96325	0	0.9428444	0.3853278	0.6146722	0.03047642
190	-119.0609	-80.84867	-38.21221	0.249847	0.750153	249.96	238.689	204.659	199.735	146.168	125.414	114.711	85.1432	71.793	41.9903	29.2397	13.6927	3.95014	0	1.444151	0.7501531	0.2498469	0.1453578
200	-118.0754	-80.54632	-37.52911	0.0541607	0.945839	254.629	236.223	219.926	192.324	154.957	137.858	111.518	86.3375	68.0974	46.0139	35.0129	16.3175	4.33165	0	1.345942	0.9458393	0.05416067	0.08959928
210	-118.4248	-80.67127	-37.75351	0.115992	0.884008	244.939	239.303	216.933	197.19	155.39	132.644	109.639	87.2468	79.9198	44.5284	33.7725	17.2928	4.45641	0	1.600865	0.884008	0.115992	0.06624011
220	-115.7175	-80.27209	-35.44544	0.661763	0.338237	240.497	237.867	200.959	191.798	145.757	131.757	115.73	86.2969	77.9661	55.1168	27.5744	6.08666	4.97914	0	1.163952	0.3382373	0.6617627	0.01580018
230	-117.7385	-79.35987	-38.3786	0.86189	0.13811	259.14	237.717	200.255	190.664	140.596	131.04	117.199	80.3835	74.717	57.8469	28.1972	6.27617	4.61036	0	1.540517	0.1381096	0.8618904	0.1405241
240	-115.995	-79.95806	-36.03697	0.379522	0.620478	240.911	239.114	214.034	181.038	153.607	133.731	105.97	80.442	66.9614	54.1097	26.524	8.46468	4.75018	0	1.126714	0.6204779	0.3795221	0.03050687
250	-118.0565	-79.34147	-38.715	0.762494	0.237506	244.273	239.348	216.21	181.368	157.146	120.112	106.356	82.2251	66.5324	56.7587	28.3921	9.54675	4.25032	0	1.851906	0.2375061	0.7624939	0.1014578
260	-117.9694	-81.83986	-36.12952	0.256609	0.743391	250.689	233.99	217.286	196.968	147.935	133.873	119.318	83.1906	67.4941	58.7785	34.4058	18.0297	3.54021	0	1.443307	0.7433907	0.2566093	0.01814227
270	-117.0573	-80.54214	-36.51513	0.547743	0.452257	251.755	236.522	218.349	191.943	148.177	134.254	118.524	88.608	70.4777	48.8904	32.3186	17.6538	4.08752	0	1.466339	0.4522571	0.5477429	0.02544119
280	-114.6638	-79.2079	-35.45592	0.496297	0.503703	251.81	233.68	217.192	180.694	146.686	137.834	115.675	96.3884	60.5683	55.7333	39.4385	15.8666	4.76027	0	0.9290153	0.5037034	0.4962966	0.02319482
290	-118.0913	-81.18213	-36.90919	0.5747	0.4253	245.394	238.191	200.416	181.831	154.599	130.869	115	95.4679	68.8464	54.2153	36.6402	9.9419	4.89632	0	1.296815	0.4253	0.5747	0.05312393
300	-120.6383	-82.12664	-38.51167	0.566624	0.433376	259.359	238.604	207.203	183.306	142.779	127.871	112.594	97.0878	71.8909	42.2541	39.7984	8.74939	4.38195	0	2.01705	0.433376	0.566624	0.05815063
310	-117.5939	-80.34534	-37.24853	0.610335	0.389665	251.14	231.553	200.614	186.263	141.549	120.029	119.38	83.8595	61.9149	42.7015	36.8398	9.72081	4.62657	0	1.471764	0.3896648	0.6103352	0.05238093
320	-119.4362	-81.82801	-37.60821	0.844795	0.155205	257.172	238.593	205.549	188.584	144.419	123.54	112.396	84.9846	70.4101	47.1822	37.8678	11.271	4.75439	0	1.078617	0.1552047	0.8447953	0.1594367
330	-115.46	-80.54935	-34.91064	0.260585	0.739415	255.777	227.82	203.635	186.401	150.076	123.169	104.86	90.5643	69.7647	49.1073	20.0218	16.1463	4.82171	0	0.8050431	0.7394153	0.2605847	0.01533729
340	-118.3539	-81.81502	-36.53893	0.0329185	0.967082	259.439	237.793	200.055	183.461	153.974	124.462	102.041	82.891	63.728	42.514	21.0077	12.8768	4.97757	0	1.31067	0.9670815	0.03291848	0.0356999
350	-121.2757	-82.64473	-38.63097	0.824398	0.175602	258.968	225.538	213.002	190.213	147.785	125.084	101.757	90.8916	69.5828	41.7423	21.07	18.7097	4.07657	0	1.658611	0.175602	0.824398	0.1409466
360	-114.5324	-79.32944	-35.20296	0.508274	0.491726	255.537	231.693	216.811	186.656	146.052	134.345	110.999	82.631	60.0868	50.3557	26.2061	16.5358	4.8444	0	0.7662973	0.4917259	0.5082741	0.02109302
370	-121.8448	-84.69529	-37.14954	0.82275	0.17725	256.482	234.84	215.797	184.689	141.882	129.937	111.582	91.5358	73.6668	55.1157	33.2434	14.1822	3.07708	0	1.952322	0.1772502	0.8227498	0.01710291
380	-115.3296	-79.88881	-35.44081	0.521195	0.478805	242.492	233.498	207.953	199.672	141.447	132.217	107.86	87.8748	74.7376	43.6022	37.6742	14.9201	4.52833	0	0.8397519	0.4788055	0.5211945	0.02528457
390	-121.0864	-84.01842	-37.06796	0.902222	0.0977775	241.024	234.48	207.422	188.157	159.572	122.526	108.478	87.5673	78.4752	45.0565	37.6457	5.2169	4.02501	0	2.017132	0.09777752	0.9022225	0.01372409
400	-117.296	-82.23359	-35.06243	0.842907	0.157093	241.57	233.803	215.902	187.505	151.992	136.925	105.174	98.482	79.6285	51.9559	35.2377	12.4598	4.21358	0	0.9821775	0.1570925	0.8429075	0.01454392
410	-117.7258	-80.69704	-37.02874	0.324941	0.675059	253.29	230.642	218.24	197.948	140.215	134.413	106.019	89.1565	79.6108	58.527	30.3879	10.1514	4.55921	0	1.074424	0.6750592	0.3249408	0.0899427
420	-118.0388	-79.94137	-38.09746	0.549703	0.450297	251.257	238.178	202.504	194.964	144.901	125.773	105.879	86.1897	79.7691	59.4845	24.6532	19.6326	4.2741	0	1.657542	0.4502972	0.5497028	0.0828586
430	-118.7842	-81.21462	-37.56962	0.762704	0.237296	249.577	239.517	205.786	199.117	147.731	123.724	105.126	95.8926	63.4067	55.7146	33.4176	12.8733	4.59915	0	1.411121	0.2372956	0.7627044	0.08179785
440	-120.02	-85.19459	-34.82546	0.0281216	0.971878	247.749	234.103	214.681	196.66	156.971	132.088	105.511	97.31	71.5527	57.582	24.5532	19.7814	4.54544	0	0.9966985	0.9718784	0.02812156	0.01123253
450	-117.7745	-81.04235	-36.73215	0.720973	0.279027	248.96	233.425	216.373	192.784	157.444	136.772	108.82	89.2172	78.212	52.5135	37.4497	9.88726	4.94122	0	1.12903	0.2790273	0.7209727	0.06089015
460	-114.9768	-79.69997	-35.27679	0.456291	0.543709	246.619	236.404	213.908	196.878	153.35	125.752	117.09	84.2725	77.3136	45.0084	30.371	11.1441	4.93182	0	1.169751	0.5437087	0.4562913	0.01320832
470	-115.6563	-79.91503	-35.74125	0.66735	0.33265	250.535	233.21	206.978	196.225	144.799	129.239	103.14	91.1008	63.24	41.7056	32.9579	19.466	4.2244	0	1.07545	0.33265	0.66735	0.02477839
