Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-123.4963	-88.54069	-34.95556	0.747626	0.252374	253.556	228.937	200.606	184.962	149.876	139.529	112.672	86.5929	75.5149	46.5168	34.9645	17.0378	4.08971	0	0.4122225	0.2523739	0.7476261	0.01
10	-122.7239	-88.28503	-34.4389	0.593313	0.406687	255.726	233.881	211.526	187.831	153.526	131.514	101.782	87.8414	76.263	55.582	27.8232	11.7397	3.88041	0	0.6507161	0.4066872	0.5933128	0.01
20	-121.5306	-83.62459	-37.90597	0.854757	0.145243	256.385	223.523	205.566	186.092	159.394	133.299	108.108	85.6725	75.7012	40.3678	31.1207	19.293	3.15548	0	1.024548	0.145243	0.854757	0.2343527
30	-117.7365	-80.33219	-37.4043	0.545036	0.454964	259.6	222.052	211.335	180.239	158.727	133.289	102.344	80.547	71.3579	49.9394	31.8621	12.54	3.66229	0	1.102014	0.4549644	0.5450356	0.1249766
40	-119.6821	-83.72931	-35.95276	0.932393	0.0676069	256.86	224.94	210.421	188.843	158.218	128.906	111.652	88.7004	64.2502	51.498	36.8398	19.5668	4.12626	0	1.336794	0.06760687	0.9323931	0.01886373
50	-119.4974	-81.01899	-38.47838	0.664145	0.335855	258.276	225.204	206.22	187.966	149.556	125.243	110.275	88.0185	67.4913	49.8703	20.8991	15.9677	4.50819	0	1.674597	0.3358547	0.6641453	0.1169559
60	-117.9717	-80.21154	-37.76018	0.42932	0.57068	242.778	235.976	212.648	187.286	150.987	132.63	117.748	87.2629	68.9922	43.9932	22.1759	10.8133	4.11223	0	1.443131	0.5706803	0.4293197	0.09269006
70	-117.0279	-79.3077	-37.72015	0.661919	0.338081	244.209	233.068	201.307	185.016	154.494	139.351	111.253	82.0082	62.5871	43.5002	23.8073	11.6459	4.65222	0	1.445355	0.3380813	0.6619187	0.08864676
80	-119.3329	-81.5739	-37.75896	0.263077	0.736923	244.078	238.551	201.665	183.453	152.176	129.44	103.207	82.5498	65.9524	47.9086	29.7616	11.9367	3.46584	0	1.120608	0.7369233	0.2630767	0.17254
90	-118.575	-80.55329	-38.02174	0.901209	0.0987909	249.532	232.43	209.266	193.29	148.933	126.914	117.358	80.7341	71.2468	40.9797	28.9861	18.8811	3.00765	0	1.47003	0.0987909	0.9012091	0.1139017
100	-118.4571	-80.45375	-38.00333	0.602291	0.397709	253.837	230.682	214.163	192.06	157.804	139.116	117.726	83.3491	72.8609	43.4065	33.3645	18.1583	3.42901	0	1.314355	0.3977091	0.6022909	0.1532833
110	-117.0552	-79.40199	-37.65316	0.0787004	0.9213	256.884	223.087	218.611	190.947	148.678	138.6	115.348	84.6265	77.7185	41.1734	21.4433	13.1285	4.92521	0	1.293239	0.9212996	0.07870039	0.1125721
