Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-124.6344	-87.54984	-37.08455	0.521519	0.478481	241.323	236.31	216.527	192.355	158.308	125.683	114.224	93.1484	75.6435	44.4556	21.6039	15.9192	4.37707	0	2.17372	0.4784808	0.5215192	0.01
10	-120.0298	-81.65552	-38.37431	0.856862	0.143138	244.555	236.292	218.937	192.39	159.667	120.022	119.127	80.0091	62.9672	41.2451	25.1017	15.4846	3.47929	0	1.669982	0.1431381	0.8568619	0.106436
20	-118.4652	-80.97787	-37.4873	0.190491	0.809509	250.185	226.82	215.971	181.584	150.336	123.962	118.279	85.9813	62.9193	58.1012	39.7713	17.8823	4.76039	0	1.435449	0.8095087	0.1904913	0.07167621
30	-118.9191	-80.89029	-38.02882	0.381539	0.618461	245.427	225.237	219.452	183.792	147.169	128.015	117.463	85.8895	69.0616	59.3445	20.1395	13.9074	4.81052	0	1.509649	0.6184608	0.3815392	0.1056495
40	-120.9178	-82.87572	-38.04211	0.550472	0.449528	241.298	223.868	218.574	199.19	146.445	134.31	112.801	83.6868	69.1577	43.8762	26.192	6.22823	3.70575	0	1.212762	0.4495279	0.5504721	0.1937859
50	-117.5209	-80.11768	-37.40326	0.236458	0.763542	240.997	221.874	202.477	181.649	141.196	131.136	103.585	81.4694	66.7059	46.6283	27.1494	9.84951	4.86211	0	1.327637	0.7635423	0.2364577	0.08193612
60	-121.7372	-84.26874	-37.46849	0.821821	0.178179	245.267	223.245	207.901	185.904	157.131	130.989	103.065	80.0132	76.5396	41.3806	30.0303	13.083	2.53194	0	1.220039	0.1781786	0.8218214	0.1077127
70	-119.6501	-81.11577	-38.53434	0.566845	0.433155	250.22	231.091	204.569	198.32	142.133	137.528	100.268	80.4738	74.3129	44.7637	30.1068	9.45504	2.09306	0	1.417098	0.4331548	0.5668452	0.2120391
80	-117.4617	-79.4154	-38.04627	0.132369	0.867631	243.409	230.826	202.929	187.032	143.147	125.858	110.129	80.9459	72.6857	48.4415	32.144	10.4909	4.16383	0	1.525851	0.8676305	0.1323695	0.1039333
90	-119.4159	-81.20978	-38.20607	0.403814	0.596186	240.117	220.782	214.8	180.004	159.826	128.28	110.297	81.8779	68.0515	47.8842	38.6936	6.26442	3.19017	0	1.682046	0.5961858	0.4038142	0.08767571
100	-121.3425	-82.03053	-39.31197	0.741189	0.258811	251.051	226.921	218.933	189.238	149.471	126.373	119.105	80.8343	68.6343	48.3107	32.721	12.1213	2.07267	0	1.877039	0.2588111	0.7411889	0.1746541
110	-117.9819	-80.32141	-37.66046	0.268795	0.731205	250.851	232.982	212.124	187.206	154.9	122.122	107.257	83.9689	78.682	50.1648	28.5706	10.7078	4.96761	0	1.283968	0.7312047	0.2687953	0.1154669
120	-119.5989	-82.68759	-36.91135	0.170116	0.829884	258.234	238.817	211.204	192.048	156.136	122.135	115.158	81.1239	74.7803	46.1954	24.3534	12.2376	4.24066	0	1.28735	0.829884	0.170116	0.0542326
130	-120.7906	-81.39299	-39.39757	0.564443	0.435557	259.584	235.624	207.206	184.836	142.916	129.069	101.737	81.9388	64.768	43.8437	35.187	6.66826	3.29464	0	1.998737	0.4355565	0.5644435	0.1466499
140	-118.2903	-80.91132	-37.37897	0.435328	0.564672	257.923	229.789	210.161	180.827	157.863	138.704	106.335	81.9619	69.999	40.6167	31.3785	5.74479	4.87952	0	1.15798	0.5646717	0.4353283	0.1104255
150	-120.5392	-81.2155	-39.32369	0.309007	0.690993	258.004	221.429	201.354	188.869	152.651	133.072	106.363	81.0036	72.1091	50.2301	32.3281	17.9894	2.82207	0	1.753853	0.6909927	0.3090073	0.2300067
160	-117.8937	-82.134	-35.75974	0.164044	0.835956	248.045	226.821	204.739	187.19	147.227	135.186	108.36	90.8234	67.8304	57.7788	30.2115	16.7513	4.94848	0	1.038987	0.8359564	0.1640436	0.02678552
170	-120.7986	-82.82343	-37.97513	0.246571	0.753429	244.311	235.469	206.703	192.88	150.155	128.888	103.16	97.5623	64.3965	56.244	23.1109	12.2856	4.41368	0	1.571065	0.7534293	0.2465707	0.08803633
180	-119.518	-83.89228	-35.62572	0.727878	0.272122	246.802	231.042	211.592	197.284	144.969	130.414	100.996	96.5445	62.5292	55.7475	27.0971	15.2467	3.92261	0	1.259194	0.2721216	0.7278784	0.01583452
190	-120.3391	-84.21755	-36.12153	0.152832	0.847168	254.835	231.342	200.438	181.311	144.892	131.008	112.738	87.2072	64.5976	45.1395	23.6596	13.1718	4.30002	0	1.505159	0.8471685	0.1528315	0.01583452
200	-118.7324	-80.47725	-38.2552	0.593276	0.406724	258.583	230.565	202.416	186.857	144.571	129.729	104.403	82.5206	72.2044	59.7407	38.1734	14.344	3.85532	0	1.559715	0.4067243	0.5932757	0.1193057
210	-118.7922	-83.9058	-34.88644	0.125695	0.874305	248.218	224.206	201.074	193.353	142.797	127.948	114.688	84.2691	65.3248	52.9293	36.817	11.6624	4.55016	0	1.02408	0.8743046	0.1256954	0.01145046
220	-118.2395	-82.50645	-35.73301	0.658233	0.341767	257.883	231.268	201.076	197.011	147.665	123.284	112.108	83.5723	72.9297	58.9851	23.7776	8.62315	4.74065	0	1.148639	0.3417665	0.6582335	0.02165304
230	-118.3213	-80.58429	-37.737	0.180472	0.819528	256.941	237.663	202.979	197.858	154.38	122.696	119.783	84.8369	79.7114	58.9524	35.0313	6.35285	3.97671	0	1.435586	0.8195282	0.1804718	0.0919808
240	-119.9044	-80.20379	-39.70064	0.0823926	0.917607	253.246	226.641	217.984	199.428	153.741	124.279	114.362	81.3974	77.9994	56.8388	27.0185	8.81323	2.74804	0	1.976471	0.9176074	0.08239261	0.2082442
250	-119.724	-81.10541	-38.61858	0.332266	0.667734	248.598	239.052	208.035	196.629	148.422	134.507	109.869	85.9598	76.9147	51.2453	23.9589	18.8925	3.82984	0	1.828135	0.6677343	0.3322657	0.09694172
260	-118.5699	-79.77347	-38.79648	0.021301	0.978699	258.113	231.045	211.349	191.437	150.9	121.951	110.392	80.1082	76.2079	56.0584	25.1687	16.1011	3.01757	0	1.759055	0.978699	0.02130102	0.1342601
270	-118.6295	-80.6473	-37.98223	0.421003	0.578997	256.235	226.015	207.801	193.336	154.781	122.088	109.02	80.2437	64.6733	50.8093	30.4976	15.5829	3.74574	0	1.376034	0.5789971	0.4210029	0.1326941
280	-119.3015	-81.19598	-38.10555	0.510981	0.489019	259.518	235.05	203.73	187.568	152.073	135.323	105.58	86.0051	77.8602	53.1635	22.2359	18.9895	4.26752	0	1.476818	0.4890187	0.5109813	0.1221317
290	-125.0681	-86.24952	-38.81859	0.38254	0.61746	246.759	233.966	207.911	187.787	152.954	133.116	102.763	89.651	74.178	48.1456	24.1037	16.048	1.47342	0	1.455258	0.6174597	0.3825403	0.260526
300	-121.3165	-82.57393	-38.74255	0.523334	0.476666	247.798	224.642	214.823	192.743	155.553	128.378	107.8	89.3679	75.7169	40.1997	29.1698	15.9804	4.46977	0	1.743088	0.4766662	0.5233338	0.1316252
