Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-140.0992	-104.9328	-35.16641	0.781067	0.218933	241.384	228.192	216.378	184.048	143.874	137.651	111.201	82.0487	64.1601	40.5795	20.0925	15.2275	0.498948	0	1.259347	0.2189334	0.7810666	0.01
10	-117.9187	-81.82838	-36.09034	0.255201	0.744799	240.143	235.382	217.308	192.325	140.54	133.703	107.386	82.7637	73.0566	51.0622	26.9219	14.7734	3.61753	0	0.9762861	0.7447986	0.2552014	0.04100102
20	-117.8571	-81.00032	-36.85682	0.981868	0.0181319	248.401	233.429	211.645	184.342	141.815	126.752	113.322	81.4164	73.9793	49.9789	21.9814	17.4688	4.78219	0	1.046381	0.01813195	0.9818681	0.07928988
30	-118.8863	-82.92878	-35.95756	0.406229	0.593771	258.489	235.073	212.66	188.071	141.639	124.856	117.339	84.8587	77.2415	43.6072	35.701	16.1182	2.94977	0	1.405841	0.5937714	0.4062286	0.01649321
40	-118.2658	-80.48047	-37.7853	0.787732	0.212268	255.65	227.303	213.579	194.79	146.924	127.469	112.619	80.3659	77.3381	42.6537	32.471	16.2752	3.88994	0	1.338968	0.2122676	0.7877324	0.1173847
50	-115.038	-79.27297	-35.76503	0.668976	0.331024	243.371	237.503	203.406	189.01	141.912	138.425	110.456	85.3493	77.573	43.9935	22.0896	17.5881	4.87223	0	0.8972679	0.3310239	0.6689761	0.03286953
60	-117.0903	-79.58572	-37.50459	0.633765	0.366235	240.998	225.86	200.142	191.819	158.402	139.651	101.498	80.6199	66.4358	42.1483	20.6351	14.6688	4.7713	0	1.458684	0.3662352	0.6337648	0.06952143
70	-117.003	-80.2705	-36.73255	0.127556	0.872444	254.793	229.851	203.938	197.678	153.741	135.708	101.303	81.8479	65.2829	50.3115	27.168	10.5885	4.93969	0	1.048321	0.8724443	0.1275557	0.06980627
80	-117.6551	-81.47832	-36.17674	0.028414	0.971586	244	226.886	200.223	186.622	140.583	134.164	103.79	89.1281	62.2744	42.4994	21.0156	19.9313	4.80848	0	1.041257	0.971586	0.02841403	0.0404975
90	-116.3673	-80.39452	-35.97275	0.755178	0.244822	253.788	223.81	208.236	193.143	140.239	127.382	109.16	94.5963	63.4191	44.8547	22.7015	13.3301	4.99661	0	0.9383802	0.2448224	0.7551776	0.03841586
100	-117.1414	-80.82472	-36.31672	0.354463	0.645537	250.457	226.197	210.109	199.225	147.708	136.684	109.949	87.9018	62.2636	49.9315	24.9648	6.81949	4.12857	0	1.367053	0.6455371	0.3544629	0.02554999
110	-119.0667	-83.13956	-35.92712	0.260262	0.739738	246.293	227.966	219.047	197.738	146.485	131.3	106.731	83.2307	68.8711	58.922	27.1208	10.7735	2.9449	0	1.300858	0.7397378	0.2602622	0.0197398
120	-119.726	-81.33015	-38.39583	0.793131	0.206869	245.216	237.014	218.029	196.211	140.808	135.068	107.403	82.6749	71.8276	57.5051	31.1303	17.0967	4.97545	0	1.626192	0.2068693	0.7931307	0.1193449
130	-115.1812	-79.56195	-35.61925	0.343696	0.656304	242.896	235.228	212.329	199.643	142.357	135.949	109.108	88.8414	69.6631	52.4515	35.7078	17.2101	4.06747	0	0.9780535	0.6563037	0.3436963	0.02553275
140	-115.7288	-79.87255	-35.85623	0.457686	0.542314	253.872	230.227	205.555	180.149	144.69	129.237	101.04	87.5687	76.3502	48.6119	23.0508	15.0752	4.15035	0	1.173948	0.542314	0.457686	0.02339787
150	-115.6395	-79.44572	-36.19381	0.299043	0.700957	249.353	236.482	210.133	187.808	147.383	124.876	104.084	93.4674	67.1724	51.5275	22.8907	10.2248	4.86676	0	1.315005	0.7009569	0.2990431	0.02506516
