Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	5	4	5	5	5	5	1	57	2	45	1	1	2	2	6	31	6	3	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	3	12	3	3	3	3	3	3	3	3	3	3	4	4	4	4	5	5	5	5	16	16	16	16	41	16	3	56	6	6	2	7	2	2	1	7	5	17	15	15	1	27	5	5	1	5	1	1
10	1	4	5	5	5	5	6	57	6	45	1	1	2	2	2	31	3	3	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	1	31	3	12	3	12	4	3	4	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	5	2	5	6	2	34	12	2	4	1	34	1	3	1	1	6	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	21	2	9	3	7	6	19	2	6	6	2	1	20	1	17	7	5	1	7	1	1
20	4	4	5	5	5	5	3	57	9	45	1	1	2	2	3	31	3	3	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	3	15	3	12	3	3	3	3	3	3	3	3	3	3	4	4	4	4	5	5	5	5	16	16	55	16	39	55	1	53	3	3	2	7	3	9	3	3	6	3	1	17	1	8	13	5	1	29	1	1
30	16	4	5	5	5	5	1	57	60	45	1	1	2	2	3	31	3	3	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	12	3	3	3	3	3	3	3	3	3	3	4	4	4	4	5	5	5	5	16	16	16	16	40	16	1	40	3	3	2	7	14	60	26	26	13	43	5	13	1	5	5	5	1	16	1	1
40	28	4	5	5	5	5	2	57	2	45	1	1	1	2	5	31	3	3	5	5	5	5	5	5	5	5	5	5	5	4	4	4	5	4	4	31	1	12	17	12	3	3	2	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	32	5	5	5	3	51	2	12	47	9	6	47	49	17	34	49	2	34	5	16	5	5	5	5	5	5	5	5	5	5	5	5	6	14	5	15	9	1	2	9	2	2	5	14	3	21	1	3	3	5	1	28	1	1
50	3	4	5	5	5	5	47	57	1	45	2	1	2	2	19	31	3	3	5	5	5	5	5	5	5	5	5	5	5	4	4	4	16	4	6	31	20	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	16	5	5	5	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	27	5	5	5	1	27	50	12	4	3	4	50	20	20	20	20	16	20	5	16	5	5	5	5	5	5	5	5	5	5	5	5	6	16	1	19	1	2	1	1	1	47	6	1	52	6	1	52	56	5	1	56	1	1
60	5	4	5	5	5	5	3	57	6	45	1	1	32	2	2	31	9	3	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	1	31	2	12	2	12	3	3	12	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	3	5	1	15	6	12	18	12	1	18	7	2	7	7	14	7	5	4	5	5	5	5	5	5	5	5	5	5	5	5	20	14	8	9	19	32	3	19	3	3	6	8	6	20	1	17	5	5	1	5	1	1
70	36	4	5	5	5	5	1	57	2	45	1	1	2	2	6	31	6	3	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	4	12	4	3	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	16	16	15	16	51	15	6	60	2	6	2	7	1	2	10	1	10	23	1	35	1	1	5	5	1	55	1	1
80	5	4	5	5	5	5	62	57	34	45	1	1	18	2	6	31	3	3	5	5	5	5	5	5	5	5	5	5	16	4	4	4	4	4	3	31	3	12	37	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	13	15	4	12	48	3	3	48	3	37	3	3	3	3	4	4	16	16	5	5	5	5	16	16	55	16	56	55	6	56	3	19	1	32	3	47	62	62	6	62	3	6	1	27	5	5	1	5	1	1
90	8	4	5	5	5	5	19	57	6	45	24	1	2	2	5	31	32	3	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	34	31	11	12	6	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	6	5	5	6	2	12	19	3	3	34	1	36	3	47	4	3	5	4	5	5	5	5	5	5	5	5	5	5	5	5	37	16	8	51	22	42	2	47	2	34	1	22	49	49	1	61	3	5	1	8	1	1
100	1	4	5	5	5	5	6	57	2	45	11	1	2	2	3	31	3	3	5	5	5	5	5	5	5	5	5	5	5	4	16	4	4	4	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	16	4	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	49	5	4	5	1	49	19	12	4	3	6	37	4	4	16	4	41	41	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	41	25	3	35	11	6	48	6	6	21	50	8	21	1	8	13	5	1	13	1	1
110	5	4	5	5	5	5	17	57	3	45	1	1	7	2	18	31	2	3	5	5	5	5	5	5	5	5	5	5	5	4	4	4	16	4	20	31	12	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	16	5	5	5	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	51	5	6	5	1	51	4	12	4	3	18	4	4	12	6	20	53	18	5	16	5	5	5	5	5	5	5	5	5	5	5	5	1	53	2	18	3	7	1	3	32	17	1	32	1	1	1	1	21	5	1	21	1	1
120	18	4	5	5	5	5	2	57	9	45	1	1	2	2	9	31	1	3	5	5	5	5	5	5	5	5	5	5	5	4	4	4	16	4	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	51	5	3	5	3	59	4	12	4	3	4	4	4	4	4	4	4	4	5	16	5	5	5	5	5	5	5	5	5	5	16	5	5	16	1	22	3	7	2	9	2	2	1	7	52	13	1	52	5	5	1	39	1	1
130	33	4	5	5	5	5	1	57	3	45	1	1	1	2	5	31	11	3	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	3	31	3	12	9	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	32	5	2	5	5	32	3	12	3	3	15	3	3	9	3	3	40	15	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	40	28	30	12	1	1	12	1	1	5	43	5	5	1	5	5	5	1	52	1	1
140	3	4	5	5	5	5	4	57	50	45	1	1	2	2	4	31	4	3	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	16	5	5	5	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	12	4	3	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	16	16	16	16	16	16	61	16	4	4	2	7	4	50	4	4	4	4	15	61	1	15	40	5	1	40	1	1
150	3	4	5	5	5	5	27	57	22	45	1	1	7	2	3	31	3	3	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	12	4	3	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	16	16	41	16	16	41	3	16	3	3	1	7	3	22	13	27	3	27	5	3	1	5	26	5	1	43	1	1
160	5	4	5	5	5	5	2	57	2	45	33	1	2	2	6	31	6	3	5	5	5	5	5	5	5	5	5	5	5	4	4	4	16	4	4	31	6	12	20	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	16	5	5	5	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	12	20	3	41	20	4	20	4	4	54	41	5	16	5	5	5	5	5	5	5	5	5	5	5	5	10	54	43	6	47	47	34	47	3	34	1	43	38	10	1	38	5	5	1	5	1	1
