Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-120.4055	-85.44128	-34.96427	0.622692	0.377308	250.88	225.885	209.572	192.624	147.489	129.356	104.931	96.204	76.203	51.0482	36.4966	6.56043	3.58014	0	1.150776	0.3773077	0.6226923	0.01
10	-116.0208	-81.12941	-34.89139	0.689536	0.310464	255.773	230.006	209.669	185.141	147.118	135.276	109.091	89.3479	73.5629	47.1232	37.2771	15.4755	4.55999	0	0.8281272	0.3104643	0.6895357	0.01475462
20	-118.0381	-80.41477	-37.62336	0.323008	0.676992	255.279	224.475	206.308	186.241	148.786	121.043	111.613	84.09	74.5461	41.9522	28.5897	17.9944	4.55956	0	1.409851	0.6769924	0.3230076	0.08653837
30	-117.7222	-81.1456	-36.57663	0.840261	0.159739	243.565	239.824	203.778	186.385	144.948	134.445	118.084	84.7748	79.0004	59.9231	21.1439	19.7243	4.17234	0	1.380193	0.1597394	0.8402606	0.03226714
40	-119.5549	-81.99966	-37.55521	0.339942	0.660058	251.561	236.082	213.954	189.989	154.877	138.81	117.735	86.1538	78.083	50.1413	23.5256	17.722	4.17336	0	1.574506	0.6600578	0.3399422	0.0574307
50	-116.7458	-81.2606	-35.48518	0.445435	0.554565	245.172	236.282	215.361	197.686	157.436	136.984	112.145	81.3497	73.2856	59.8153	20.3415	16.5631	4.54482	0	1.184967	0.5545647	0.4454353	0.01582219
60	-116.4333	-81.60201	-34.83126	0.566869	0.433131	252.911	228.918	210.003	188.95	156.738	131.833	109.529	80.769	67.4229	51.331	33.2824	16.5719	4.56351	0	0.5748144	0.4331314	0.5668686	0.01397187
70	-116.2731	-80.79827	-35.47483	0.21208	0.78792	256.877	225.955	215.215	187.055	156.72	139.249	112.547	88.2941	63.2004	53.7794	28.3031	15.8383	4.26218	0	0.9876759	0.7879204	0.2120796	0.02179186
80	-118.9777	-82.12551	-36.8522	0.201667	0.798333	259.227	233.529	215.225	180.249	150.554	133.151	106.972	91.6559	68.1782	59.3494	29.5172	13.1132	4.7459	0	0.9985965	0.7983328	0.2016672	0.08500547
90	-117.4033	-82.05929	-35.34401	0.323391	0.676609	249.349	235.491	217.381	184.797	148.049	122.894	105.521	98.863	62.6432	44.4777	20.6141	17.7295	3.9432	0	0.9210366	0.6766087	0.3233913	0.02095278
100	-118.8732	-82.07029	-36.80295	0.585061	0.414939	245.489	232.658	214.726	190.723	143.724	121.659	108.486	89.745	61.2918	44.8035	21.5637	17.0104	3.9072	0	1.412445	0.4149392	0.5850608	0.03789754
110	-120.2051	-82.91294	-37.29213	0.0247855	0.975215	245.892	230.947	201.607	197.986	146.223	122.185	109.728	87.6389	61.6825	50.1519	29.1396	19.7223	4.64496	0	1.011742	0.9752145	0.02478547	0.129381
120	-118.6702	-82.0326	-36.63756	0.880501	0.119499	248.201	225.035	202.584	192.782	147.877	123.64	106.186	91.0462	63.8439	49.4517	20.522	15.5887	4.80241	0	1.216138	0.1194987	0.8805013	0.04726954
130	-119.3025	-83.36694	-35.93555	0.884055	0.115945	241.53	227.858	203.848	184.597	141.445	131.763	114.625	84.3529	61.0717	47.5746	35.8648	19.1823	3.49121	0	1.462723	0.1159448	0.8840552	0.01435733
140	-117.5154	-81.28137	-36.23401	0.964383	0.0356175	244.346	225.8	204.996	192.263	150.568	134.204	117.303	80.9867	65.4189	54.0645	36.0183	14.7173	4.12589	0	1.321263	0.03561747	0.9643825	0.02577269
150	-117.9322	-80.89857	-37.03365	0.554786	0.445214	247.955	237.104	216.22	196.988	146.693	127.854	106.413	80.9403	67.5646	55.7073	37.3268	12.6541	4.21858	0	1.152513	0.4452143	0.5547857	0.07895278
160	-117.4633	-82.62438	-34.83889	0.209756	0.790244	252.096	227.278	214.972	194.045	159.405	135.862	106.885	98.6154	65.6706	58.7458	33.6468	18.1119	4.20628	0	0.9207668	0.7902443	0.2097557	0.01264789
170	-118.0647	-82.82295	-35.24175	0.256202	0.743798	242.857	231.075	202.192	184.771	150.334	134.55	102.88	82.1224	67.9331	59.7211	37.4329	17.4583	3.56317	0	1.157089	0.743798	0.256202	0.01304915
180	-115.5085	-79.49233	-36.01613	0.237512	0.762488	243.349	223.363	200.265	188.674	158.267	133.863	109.002	83.6656	65.5087	50.9072	34.1781	13.1258	4.82466	0	1.253415	0.7624883	0.2375117	0.02365795
190	-116.9476	-81.98765	-34.95991	0.451019	0.548981	252.01	226.453	205.439	189.557	140.627	136.874	109.554	88.9735	66.4955	55.3903	33.2192	16.5201	4.02125	0	0.6895426	0.5489807	0.4510193	0.01693791
200	-121.1482	-84.27245	-36.87575	0.761748	0.238252	252.212	226.055	218.285	189.204	143.315	126.997	117.123	97.1375	73.6868	51.9073	37.9433	16.4068	3.27305	0	1.341708	0.2382523	0.7617477	0.04701359
210	-120.9361	-83.96136	-36.97472	0.339429	0.660571	252.552	229.752	216.959	184.374	145.238	131.036	114.342	84.5685	79.8147	40.4702	22.0797	17.4977	3.17336	0	1.002406	0.6605709	0.3394291	0.09553672
220	-120.8437	-82.24751	-38.59619	0.00565652	0.994343	248.944	237.783	213.421	185.35	141.699	134.251	104.279	82.1433	75.7697	42.1446	21.5127	16.0955	3.24791	0	1.553013	0.9943435	0.005656522	0.1701635
230	-124.8061	-84.50121	-40.30486	0.690364	0.309636	259.356	235.29	214.681	183.553	147.013	131.153	113.49	91.8877	78.512	50.3946	21.3402	18.2077	2.93973	0	2.026485	0.3096359	0.6903641	0.3424376
240	-119.5427	-82.15744	-37.38529	0.653536	0.346464	258.332	236.397	218.697	186.35	149.263	127.331	115.019	81.9615	70.9006	53.1984	24.152	16.4086	4.75033	0	2.05002	0.3464635	0.6535365	0.01757214
250	-118.8003	-80.93871	-37.86161	0.406587	0.593413	245.089	232.813	207.465	186.544	152.439	128.38	119.001	81.8268	70.7637	47.3669	28.2268	10.7475	3.67201	0	1.330851	0.5934131	0.4065869	0.128755
260	-118.652	-80.62103	-38.03093	0.16776	0.83224	248.422	236.873	204.146	184.04	154.165	136.601	114.629	85.4586	60.1822	49.4359	35.4082	7.42231	4.91159	0	1.561844	0.8322403	0.1677597	0.09491192
270	-121.5855	-82.49138	-39.0941	0.45244	0.54756	245.699	235.844	212.827	192.347	148.327	133.263	107.715	86.3018	73.706	51.0218	24.9277	7.84141	4.68732	0	2.030011	0.5475596	0.4524404	0.1012716
280	-117.8756	-81.22793	-36.64766	0.730946	0.269054	246.707	221.695	215.937	189.489	154.5	133.046	103.75	82.0316	71.5686	41.5747	28.3196	5.96154	4.70275	0	1.472329	0.2690544	0.7309456	0.0286888
290	-115.2734	-79.84345	-35.42998	0.243898	0.756102	248.462	237.956	216.151	185.408	147.987	138.669	103.685	83.4988	75.6264	45.0867	37.1696	13.7621	4.7563	0	0.8801135	0.756102	0.243898	0.02398269
300	-117.0575	-81.65741	-35.40011	0.632505	0.367495	245.715	220.768	219.579	189.568	140.213	137.574	101.706	85.0176	77.4327	46.2172	37.3464	10.5288	4.22947	0	1.221762	0.3674949	0.6325051	0.01356976
310	-119.5589	-83.32692	-36.23197	0.475099	0.524901	242.189	239.593	211.847	181.489	150.744	135.203	109.722	93.6413	71.8947	58.1817	34.1514	9.86787	3.41584	0	1.085756	0.5249012	0.4750988	0.03978241
320	-117.7979	-81.90701	-35.89086	0.537685	0.462315	247.7	237.346	201.363	183.061	143.221	135.597	111.875	89.1179	68.0935	47.3106	33.8209	9.43342	3.56828	0	1.257046	0.4623154	0.5376846	0.02072732
330	-118.8999	-82.46087	-36.43907	0.20326	0.79674	256.533	226.658	209.7	196.32	153.084	128.275	105.823	89.3621	65.7811	43.2463	26.4285	10.8734	3.85609	0	1.49355	0.7967396	0.2032604	0.02228452
340	-117.9715	-82.6728	-35.29875	0.877584	0.122416	241.627	223.028	205.828	191.551	159.4	136.28	100.227	98.3836	69.1488	52.8231	20.4153	11.6573	4.71848	0	0.8225116	0.1224158	0.8775842	0.02228452
350	-116.6801	-80.22977	-36.45029	0.401906	0.598094	242.064	236.572	201.693	189.472	154.57	138.268	101.961	81.406	75.4099	43.3529	22.8159	17.8094	4.39752	0	1.343293	0.5980938	0.4019062	0.03062519
360	-115.5771	-80.07279	-35.50434	0.472387	0.527613	251.127	226.978	200.803	182.353	141.986	138.101	116.317	92.0098	70.8435	45.5008	33.532	11.1417	4.79751	0	1.185404	0.5276129	0.4723871	0.01611528
370	-115.8203	-80.03562	-35.78467	0.478197	0.521803	254.22	223.989	203.853	180.355	141.324	136.841	113.327	99.3582	71.531	45.456	38.1965	11.8549	4.5897	0	1.137778	0.5218029	0.4781971	0.02324622
380	-118.4934	-81.28879	-37.20457	0.179936	0.820064	249.371	225.701	208.994	188.882	159.65	130.908	105.637	88.7525	72.206	46.8436	29.1388	9.43982	4.52388	0	1.191704	0.8200638	0.1799362	0.08721619
390	-115.2478	-80.62097	-34.6268	0.560493	0.439507	243.978	235.011	201.592	184.203	154.356	127.529	117.064	80.3016	75.2133	57.6169	38.7323	16.321	4.84226	0	0.6700555	0.4395066	0.5604934	0.01212378
400	-119.3517	-84.48307	-34.86859	0.810786	0.189214	249.065	230.464	212.243	189.712	152.716	133.54	109.527	85.4954	72.3881	51.9284	32.2276	11.6941	3.3123	0	0.8692219	0.1892139	0.8107861	0.0138454
410	-116.4559	-80.3991	-36.05678	0.427217	0.572783	252.093	224.43	207.31	186.711	159.74	131.559	114.917	85.7821	71.5937	49.8055	32.1669	5.9443	4.9744	0	1.167951	0.5727831	0.4272169	0.02890779
420	-117.0591	-80.8012	-36.25786	0.308709	0.691291	258.114	231.598	218.922	186.947	158.529	124.852	105.704	90.6532	71.5832	44.7746	22.1935	13.4267	4.58098	0	1.404424	0.6912912	0.3087088	0.02233451
430	-117.4109	-81.37339	-36.03749	0.287164	0.712836	259.281	237.759	206.873	185.503	148.061	132.961	107.475	92.9286	79.8397	52.1314	20.0264	6.67761	4.73633	0	1.085742	0.7128357	0.2871643	0.03275234
440	-120.1099	-82.69856	-37.41139	0.488046	0.511954	250.397	228.91	209.975	181	158.875	125.546	109.322	99.6769	78.4582	43.6816	27.3682	7.23422	4.78217	0	1.279771	0.5119544	0.4880456	0.09074691
