Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-134.5436	-98.03801	-36.50555	0.0484134	0.951587	247.074	223.886	214.026	193.007	156.915	137.918	114.776	89.4264	61.596	53.7159	28.0268	18.9193	2.87879	0	0.2483302	0.9515866	0.04841339	0.01
10	-117.1122	-81.53463	-35.57752	0.456168	0.543832	247.166	239.053	217.478	197.173	154.826	121.688	119.447	83.3919	77.3616	59.9204	25.3354	15.9828	4.94466	0	1.226418	0.5438319	0.4561681	0.01606229
20	-118.6044	-82.52105	-36.08334	0.783171	0.216829	244.774	237.514	214.787	180.762	157.225	123.586	117.007	84.8544	75.2054	52.8689	22.6874	18.8639	4.63481	0	1.327962	0.2168293	0.7831707	0.02187572
30	-116.7542	-81.95594	-34.7983	0.705328	0.294672	251.741	239.716	211.154	197.015	145.913	137.802	116.455	81.0183	72.998	42.1565	30.4157	19.218	4.84361	0	0.8539135	0.294672	0.705328	0.01311447
40	-117.8146	-83.08765	-34.72694	0.694468	0.305532	253.263	233.558	208.812	199.626	144.481	123.612	107.95	84.3202	71.6454	43.271	23.8518	19.3324	4.88056	0	0.7648907	0.3055318	0.6944682	0.01311447
50	-117.7204	-82.65798	-35.0624	0.58592	0.41408	247.782	231.429	202.35	196.555	148.653	128.245	100.721	85.3451	67.1147	43.3555	22.4323	12.197	4.52541	0	0.903504	0.4140798	0.5859202	0.01615817
60	-120.6952	-82.28172	-38.41344	0.881964	0.118036	255.495	226.689	201.031	190.347	148.869	136.386	102.563	84.2183	66.7269	51.7367	25.7016	5.34281	4.2101	0	1.664258	0.1180356	0.8819644	0.1120392
70	-117.3215	-82.37185	-34.94961	0.27163	0.72837	240.958	232.529	201.797	190.426	140.377	130.751	106.226	89.4786	76.793	47.0905	32.2086	17.3146	4.19155	0	0.8843157	0.7283698	0.2716302	0.01476411
80	-118.9624	-83.55161	-35.4108	0.0708704	0.92913	244.067	232.768	204.797	191.133	147.286	138.031	116.696	98.7241	74.0698	56.9125	36.2078	11.5286	4.69883	0	0.9920382	0.9291296	0.0708704	0.02030929
90	-117.0193	-81.95334	-35.066	0.567716	0.432284	256.068	233.391	207.903	186.158	151.666	132.064	113.032	94.0295	65.7645	57.001	37.4573	7.70027	4.9276	0	0.9799865	0.4322844	0.5677156	0.0146423
100	-117.2837	-81.94463	-35.33902	0.522771	0.477229	256.701	234.246	201.486	190.428	144.006	122.052	108.672	95.773	72.294	52.1986	36.3209	9.47812	4.79423	0	1.147099	0.4772291	0.5227709	0.0146423
110	-117.439	-82.74209	-34.69693	0.465026	0.534974	259.486	228.143	200.466	199.681	140.232	132.492	113.76	96.0822	71.2419	55.292	38.8651	6.94369	4.64145	0	0.8172212	0.5349735	0.4650265	0.01226348
120	-119.3082	-82.30532	-37.00288	0.742944	0.257056	256.384	235.635	217.57	185.634	151.428	133.691	118.296	80.3229	79.4436	52.7874	24.5849	14.028	4.78659	0	1.186166	0.2570557	0.7429443	0.07201703
