Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	3	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	16	4	4	4	5	5	5	5	5	5	5	5	3	3	16	31	9	45	1	1	2	2	3	57	3	31	3	12	4	12	3	3	3	3	4	4	12	12	4	4	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	4	4	5	5	5	5	16	16	16	16	40	16	3	12	3	3	3	3	3	12	3	3	3	3	3	40	2	7	3	9	3	3	31	31	54	31	52	61	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	52	5	5	1	15	1	1
10	4	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	3	3	3	31	19	45	1	1	2	2	3	57	4	31	4	12	4	12	3	3	3	3	4	4	4	12	4	4	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	4	4	5	5	5	5	16	16	16	16	16	16	4	4	37	3	6	37	4	4	6	4	6	6	12	41	2	7	3	34	3	3	3	3	3	3	15	12	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	27	21	5	1	41	1	1
20	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	17	3	1	31	6	45	33	1	2	2	6	57	5	31	5	12	5	12	5	3	5	3	4	4	4	12	5	4	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	25	47	19	50	2	19	2	17	5	2	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	20	5	4	5	4	20	1	4	5	5	1	5	1	1
30	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	7	3	2	31	6	45	7	1	2	2	32	57	1	31	4	12	4	12	4	3	4	3	4	4	12	12	5	4	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	12	6	4	3	6	22	4	27	22	40	27	2	40	18	7	2	18	7	32	2	7	7	7	6	7	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	6	4	1	6	5	5	1	5	1	1
40	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	2	3	17	31	3	45	1	1	2	2	2	57	19	31	1	12	18	12	4	3	4	3	4	4	4	12	5	4	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	4	32	4	2	47	2	32	3	34	22	9	4	43	22	7	2	22	2	2	20	32	4	36	12	4	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	3	5	5	3	1	31	5	5	1	5	1	1
50	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	2	3	33	31	3	45	1	1	2	2	4	57	22	31	42	12	3	12	3	3	3	3	4	4	12	12	5	4	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	21	5	4	12	34	3	2	50	6	42	34	47	3	34	4	40	1	7	6	8	6	20	6	47	20	6	6	20	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	33	5	6	33	1	6	5	5	1	5	1	1
60	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	4	3	50	31	3	45	2	1	2	2	5	57	2	31	6	12	20	12	4	3	37	3	4	4	4	12	5	4	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	18	4	2	37	6	18	2	20	6	2	56	6	5	56	3	2	15	3	53	15	5	50	5	53	1	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	6	5	13	6	1	13	5	5	1	5	1	1
70	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	6	3	6	31	3	45	1	1	2	2	4	57	1	31	1	12	1	12	3	3	3	3	4	4	4	12	5	4	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	4	6	3	3	6	2	1	3	7	42	3	6	57	3	7	18	3	2	36	2	6	12	2	3	37	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	54	21	1	61	5	5	1	5	1	1
80	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	16	5	5	5	5	5	5	5	2	3	2	31	2	45	1	1	7	2	47	57	2	31	6	12	6	12	34	3	6	3	4	4	12	12	5	4	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	28	5	6	12	58	34	19	58	2	6	3	2	6	19	6	53	22	7	3	22	22	47	3	2	6	22	61	6	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	33	5	1	5	1	33	1	61	5	5	1	5	1	1
90	9	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	36	3	3	31	1	45	1	1	7	2	2	57	6	31	6	12	6	12	3	3	22	3	4	4	4	12	5	4	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	38	5	1	4	37	22	3	49	3	6	2	19	4	9	5	54	1	7	7	1	1	7	18	50	13	32	40	13	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	16	5	4	5	6	16	1	40	5	5	1	28	1	1
100	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	6	3	6	31	2	45	1	1	2	2	2	57	4	31	6	12	4	12	2	3	8	3	4	4	4	12	5	4	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	4	2	22	4	2	4	20	6	4	3	20	1	15	12	7	33	25	3	47	3	6	1	3	21	1	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	3	5	3	15	1	40	5	5	1	5	1	1
110	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	18	3	3	31	3	45	1	1	2	2	3	57	3	31	37	12	2	12	3	3	4	3	4	4	4	12	5	4	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	18	4	3	12	32	34	2	50	3	9	36	47	1	55	3	7	2	3	6	9	3	34	2	19	4	7	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	2	5	4	18	1	4	5	5	1	5	1	1
