Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-126.1411	-91.31162	-34.82948	0.0612483	0.938752	259.345	237.022	210.852	181.03	145.509	135.929	110.46	98.7356	72.6386	40.8418	33.4504	12.789	4.28958	0	0.4403058	0.9387517	0.06124835	0.01
10	-118.1289	-80.73632	-37.3926	0.476407	0.523593	253.29	229.71	201.514	190.384	145.8	123.016	108.091	92.0182	61.9837	46.3319	37.2699	9.03494	4.93906	0	1.2305	0.5235929	0.4764071	0.09788935
20	-118.9678	-82.13763	-36.83016	0.646709	0.353291	241.044	229.206	203.564	183.169	144.953	125.294	119.501	95.5672	62.9382	48.5441	28.7592	15.5591	4.6894	0	1.438648	0.3532909	0.6467091	0.03690902
30	-123.4569	-84.05096	-39.40597	0.953586	0.0464141	243.919	238.001	212.624	192.292	140.186	130.662	113.036	97.4163	66.9797	40.4549	30.525	6.00834	2.35486	0	1.578273	0.04641412	0.9535859	0.3626375
40	-119.1376	-81.14747	-37.99012	0.237397	0.762603	248.538	237.334	211.877	194.407	149.602	122.527	111.881	83.7495	67.7895	50.7754	20.7221	6.66961	4.12979	0	1.293965	0.7626033	0.2373967	0.1574543
50	-121.1711	-83.90384	-37.26723	0.345299	0.654701	251.433	238.044	203.588	187.001	143.86	136.85	114.525	87.7737	75.8415	42.7129	27.7349	6.73375	4.35405	0	0.8278421	0.6547012	0.3452988	0.1587998
60	-117.8471	-79.54667	-38.30041	0.367231	0.632769	253.609	234.401	206.983	182.955	141.07	137.559	118.739	80.3555	79.636	41.6978	24.6028	10.5501	4.77659	0	1.763257	0.6327695	0.3672305	0.08102283
70	-124.3251	-83.83659	-40.48847	0.23433	0.76567	254.246	239.483	202.226	180.117	148.59	135.355	118.839	83.751	79.7777	57.4322	23.6214	19.0689	2.37153	0	2.062064	0.7656695	0.2343305	0.3813865
80	-118.0759	-82.41708	-35.65881	0.608619	0.391381	257.562	235.787	203.221	184.081	149.352	125.366	115.424	91.4564	74.8169	51.9543	26.252	19.0998	4.46975	0	0.8158092	0.391381	0.608619	0.03212688
90	-116.9403	-79.905	-37.03528	0.457716	0.542284	251.401	238.76	209.659	181.118	144.688	122.047	114	85.535	65.4599	48.7477	39.1868	18.5176	4.7745	0	1.223375	0.5422842	0.4577158	0.06940641
