Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	19	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	31	3	3	8	45	1	1	2	2	8	57	3	31	3	12	19	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	5	5	5	5	5	5	4	4	5	5	5	5	4	4	16	16	16	16	16	16	38	16	3	12	3	3	3	3	3	19	3	3	3	3	5	52	2	7	3	22	3	8	3	3	5	3	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	1	40	1	1
10	3	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	16	4	5	5	5	5	5	5	5	5	5	5	7	31	2	3	1	45	2	1	2	2	2	57	3	31	1	12	1	12	18	3	3	3	4	4	4	12	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	4	34	34	37	34	6	1	3	19	21	37	2	21	20	2	6	35	7	18	1	7	19	7	4	34	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	6	5	41	40	1	41	1	5	1	8	1	1
20	4	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	2	31	2	3	3	45	1	1	2	2	4	57	1	31	9	12	1	12	3	3	3	3	4	4	12	12	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	12	1	3	33	1	1	22	6	1	51	33	54	51	19	7	3	19	45	12	2	2	3	57	3	61	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	15	20	5	1	20	1	1
30	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	31	19	3	6	45	8	1	2	2	6	57	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	16	4	5	5	5	5	5	5	5	4	5	5	5	5	5	16	5	5	5	5	5	5	5	5	12	12	4	3	4	12	4	4	20	4	19	20	6	40	58	22	6	58	6	6	19	19	6	19	3	6	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	3	15	1	3	5	5	1	5	1	1
40	2	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	6	31	6	3	2	45	1	1	2	2	4	57	1	31	3	12	3	12	34	3	2	3	4	4	12	12	5	5	5	5	5	4	4	4	5	5	5	5	5	5	5	4	5	5	5	5	5	16	5	5	5	5	5	5	5	5	1	12	1	34	1	1	1	3	1	1	2	1	4	14	3	7	6	9	4	20	4	6	19	4	1	37	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	5	15	1	13	15	5	1	28	1	1
50	4	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	6	31	18	3	7	45	1	1	2	2	1	57	6	31	3	12	18	12	3	3	3	3	4	4	12	12	5	5	5	5	16	4	4	4	5	5	5	5	5	5	5	4	5	5	5	5	5	16	5	5	5	5	5	5	5	5	3	12	3	3	3	3	19	34	34	19	3	34	6	15	2	7	43	7	22	43	6	18	2	47	15	18	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	31	5	1	31	1	5	1	1	1	27	5	5	1	16	1	1
60	8	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	31	3	3	9	45	8	1	2	2	2	57	4	31	20	12	6	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	5	5	5	5	5	5	4	4	5	5	5	5	4	4	16	16	16	16	16	16	40	16	20	12	4	3	4	20	4	20	4	4	4	4	3	56	3	22	2	9	7	2	3	3	3	22	3	3	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	3	5	3	3	1	3	5	5	1	27	1	1
70	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	16	4	5	5	5	5	5	5	5	5	5	5	7	31	2	3	50	45	1	1	1	2	2	57	4	31	36	12	6	12	50	3	3	3	4	4	12	12	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	12	11	50	6	11	29	36	56	29	62	56	6	62	6	1	2	50	2	2	2	7	52	2	4	52	5	5	16	16	5	16	5	5	5	5	5	5	5	5	5	5	13	5	5	5	4	13	4	5	4	4	1	4	5	5	1	5	1	1
80	36	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	6	31	6	3	3	45	1	1	34	2	6	57	2	31	19	12	2	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	5	4	5	5	5	5	5	5	5	4	5	5	5	5	5	16	5	5	5	5	5	5	40	5	6	12	4	3	3	20	3	34	2	9	2	9	2	53	3	47	6	3	6	6	6	6	19	6	17	34	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	33	5	5	52	1	38	3	5	1	50	1	1
90	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	16	5	5	5	5	5	5	5	5	5	6	31	40	3	1	45	1	1	2	2	1	57	6	31	6	12	6	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	16	4	5	5	5	5	5	5	5	4	5	5	5	5	5	16	5	5	5	5	5	5	5	5	2	12	2	3	3	2	6	6	6	6	9	19	3	28	1	7	15	1	3	27	51	40	13	59	3	27	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	6	5	35	6	1	49	15	5	1	15	1	1
