Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-128.4698	-93.73865	-34.73113	0.908	0.0920003	255.88	233.536	205.782	185.302	152.61	123.978	105.319	90.9462	78.4174	56.151	26.1252	14.4904	2.73532	0	0.4671346	0.09200026	0.9079997	0.01
10	-119.7686	-80.80803	-38.96055	0.697325	0.302675	250.724	227.322	214.182	199.185	148.371	128.304	104.692	81.5533	61.3703	50.1926	26.1997	9.18966	3.98927	0	1.826583	0.3026753	0.6973247	0.1369216
20	-118.887	-81.71243	-37.17462	0.737694	0.262306	247.678	231.366	218.751	188.666	144.285	125.259	102.683	84.8265	70.6288	44.5897	22.2226	12.8819	4.19762	0	0.9411485	0.262306	0.737694	0.1273135
30	-119.3399	-80.55113	-38.78876	0.732499	0.267501	254.161	234.477	216.187	193.607	144.98	125.779	117.375	80.1843	74.7038	48.0534	27.2788	17.708	2.77	0	1.613964	0.2675007	0.7324993	0.1814235
40	-120.3648	-82.98123	-37.38355	0.734937	0.265063	259.672	236.049	219.792	191.964	146.355	139.298	112.381	81.0712	79.8399	41.4498	25.3823	10.9991	2.63225	0	1.034473	0.2650629	0.7349371	0.1368415
50	-119.789	-80.50546	-39.28355	0.343623	0.656377	257.134	231.724	219.035	185.398	152.291	125.336	102.86	80.8943	61.5817	47.5975	33.4061	13.2214	3.6933	0	2.044205	0.656377	0.343623	0.1187438
60	-120.3984	-81.82962	-38.56878	0.913762	0.0862382	259.62	235.383	206.513	196.149	156.133	122.51	101.259	80.2607	61.0652	48.0413	29.7449	15.4493	2.62828	0	1.452424	0.08623815	0.9137618	0.204125
70	-117.2618	-81.78081	-35.48096	0.478902	0.521098	250.708	233.334	211.959	194.799	150.295	138.827	100.544	82.119	61.7248	42.3855	33.9251	19.6501	3.95691	0	0.9604375	0.5210978	0.4789022	0.02279784
80	-117.0886	-79.42251	-37.66607	0.839807	0.160193	240.685	236.329	210.535	188.259	150.325	134.6	109.384	81.4021	63.0059	41.1263	38.208	10.4409	4.75186	0	1.317864	0.1601929	0.8398071	0.1086458
90	-119.415	-82.76804	-36.64698	0.943246	0.0567541	245.309	231.981	207.327	184.218	145.971	138.515	117.883	80.2535	61.4938	44.5668	37.9303	10.384	3.7847	0	0.9889739	0.05675409	0.9432459	0.07022975
100	-118.2458	-82.56278	-35.68301	0.495438	0.504562	245.033	220.641	219.916	189.907	141.579	135.247	115.126	96.1388	65.4789	45.7368	26.5416	12.4123	4.19816	0	0.9162236	0.5045616	0.4954384	0.02958744
110	-118.7815	-81.69568	-37.08584	0.16562	0.83438	247.617	224.993	216.04	183.819	147.332	124.979	110.296	99.0932	68.6789	49.0974	35.7393	14.9638	4.29374	0	1.238655	0.8343802	0.1656198	0.07092332
120	-118.8206	-81.68031	-37.14025	0.336714	0.663286	250.503	221.682	211.718	185.964	152.046	122.49	118.613	96.0034	77.2743	46.2113	27.6116	11.3177	4.79002	0	1.031338	0.6632862	0.3367138	0.107821
130	-121.8655	-83.08488	-38.7806	0.803966	0.196034	257.394	222.581	219.616	180.247	147.564	122.597	119.938	92.0597	63.7197	50.0869	24.0612	19.5588	3.18394	0	1.893029	0.1960337	0.8039663	0.09920665
140	-122.1984	-83.04272	-39.15568	0.776051	0.223949	242.701	222.745	212.678	180.74	141.51	121.535	116.735	97.7957	61.3582	42.0896	23.7995	7.69633	4.4723	0	2.267023	0.2239495	0.7760505	0.06514464
150	-116.5221	-79.29358	-37.22853	0.112909	0.887091	242.855	239.659	204.971	195.69	141.582	122.626	119	83.9578	76.0623	55.655	34.2074	6.5405	4.64053	0	1.206949	0.8870907	0.1129093	0.08683763
160	-118.3594	-79.87346	-38.48597	0.464656	0.535344	241.307	227.558	200.996	189.606	155.876	125.303	116.274	84.614	74.4737	40.1126	35.2373	10.1094	3.98619	0	1.714561	0.5353441	0.4646559	0.1082311
170	-116.1585	-78.5435	-37.61496	0.561965	0.438035	250.274	234.766	210.784	197.429	153.805	137.242	118.817	82.4681	75.9322	57.6293	35.3188	12.2866	4.86195	0	1.421136	0.4380353	0.5619647	0.08385924
180	-117.2838	-79.13118	-38.15262	0.399212	0.600788	259.753	234.481	213.313	196.136	156.021	138.864	106.773	84.4975	74.3257	59.5397	31.6866	8.1664	4.31967	0	1.645845	0.6007877	0.3992123	0.0897593
190	-116.963	-79.47665	-37.48634	0.857356	0.142644	253.493	229.097	219.191	197.38	153.434	139.89	102.683	81.6474	74.0873	47.0837	33.9789	8.60231	4.81576	0	1.208373	0.1426445	0.8573555	0.1120776
200	-118.2051	-81.78956	-36.41558	0.0803868	0.919613	254.611	225.271	208.617	192.795	150.286	135.688	113.678	93.2155	70.0298	41.2329	32.2153	19.9535	4.72516	0	1.049833	0.9196132	0.0803868	0.05071981
210	-119.8614	-82.92364	-36.93773	0.63921	0.36079	259.486	232.236	216.778	197.421	152.787	131.834	117.602	85.0812	77.0082	50.4435	33.9198	11.2084	3.3147	0	0.9157937	0.3607899	0.6392101	0.1038147
220	-117.3028	-79.31046	-37.99237	0.211136	0.788864	253.698	231.809	214.543	192.378	157.484	136.863	101.65	81.0878	62.5244	55.7293	29.308	9.71668	4.11753	0	1.636402	0.788864	0.211136	0.07801655
230	-117.1239	-78.97982	-38.14407	0.681909	0.318091	251.448	236.945	214.858	193.167	152.61	121.086	100.211	82.0235	67.4566	55.4021	22.4351	12.5407	4.95043	0	1.645422	0.3180906	0.6819094	0.08907567
